date,US climate policy,International summits,Global warming,Natural disasters
2001-10-30,0.220765337,0.787065446,0.609614611,0.054074671
2001-10-31,0.000696338,0.000348169,0.000348169,0.000348169
2001-11-01,0.00141976,0.588740349,0.450072289,0.00070988
2001-11-02,0.431400925,0.628527045,0.630089641,0.070650883
2001-11-03,0.013459007,0.627525687,0.077660561,0.000313818
2001-11-04,0.015314496,0.568675041,0.144905999,0.128094494
2001-11-05,0.007348835,0.513558865,0.234414339,0.000454606
2001-11-06,0.12373919,1.377504706,0.426464409,0.102664173
2001-11-07,0.034920268,0.856790602,0.794746935,0.03422489
2001-11-08,0.055423241,1.562160373,0.357041121,0.153016731
2001-11-09,0.251303256,0.591330171,0.758385539,0.26338169
2001-11-10,0.283275336,2.70981431,1.091664076,0.172852665
2001-11-11,0.043260977,0.091548726,0.00016975,0.034719627
2001-11-12,0.152323991,0.784336686,0.254011661,0.000706596
2001-11-13,0.021810034,0.000374977,0.097654223,0.000374977
2001-11-15,0.079224318,0.000681551,0.134621829,0.526075006
2001-11-17,0.000244982,0.000122491,0.000122491,0.022346143
2001-11-19,0.070587471,0.000564226,0.141514108,0.000564226
2001-11-20,0.130157471,0.000948639,0.610536754,0.067495659
2001-11-21,0.054561988,0.014698773,0.760267913,0.001200228
2001-11-22,0.000444841,0.000222421,0.035705823,0.000222421
2001-11-23,0.094093286,0.017654588,0.140088603,0.031854097
2001-11-26,0.088319182,0.000280677,0.000280677,0.000280677
2001-11-27,0.210986823,0.000327018,0.717364907,0.000327018
2001-11-28,0.00050975,0.000254875,0.129308954,0.000254875
2001-11-29,0.053186249,0.151042983,0.016536513,0.000266889
2001-12-02,0.005927242,9.82054E-05,0.013118371,9.82054E-05
2001-12-03,0.052964605,0.000281846,0.000281846,0.000281846
2001-12-04,0.094166212,0.000396404,0.170120925,0.000396404
2001-12-06,0.001156335,0.000578167,0.315437376,0.194579363
2001-12-07,0.109287448,0.470329463,0.000538521,0.000538521
2001-12-10,0.03612214,0.001470176,0.18815057,0.16248326
2001-12-11,0.273562163,0.080468878,0.340645254,0.026130071
2001-12-12,0.076906651,0.082170822,0.68293786,0.044170331
2001-12-13,0.062659554,0.000952389,0.318605185,0.000952389
2001-12-18,0.000488439,0.058304667,0.087085396,0.071868956
2001-12-19,0.001429475,0.000714738,0.000714738,0.042093605
2001-12-20,0.000782514,0.170838371,0.484107941,0.000391257
2001-12-24,0.072973281,0.00022877,0.00022877,0.1443519
2001-12-28,0.018927326,0.054315362,0.042520765,0.603165984
2002-01-04,0.001145957,0.000572979,0.222662166,0.000572979
2002-01-08,0.000755027,0.170769379,0.115346111,0.097586766
2002-01-10,0.000416981,0.00020849,0.00020849,0.124058478
2002-01-11,0.000523359,0.000261679,0.000261679,0.000261679
2002-01-15,0.462794811,0.000389672,0.000389672,0.000389672
2002-01-16,0.000615811,0.000307905,0.016069354,0.014474577
2002-01-17,0.09704221,0.24530533,0.209522128,0.01121456
2002-01-18,0.033440009,0.21146968,0.513040841,0.000599798
2002-01-21,0.00053724,0.00026862,0.096241415,0.00026862
2002-01-23,0.001658878,0.000829439,0.082896598,0.000829439
2002-01-24,0.000635872,0.000317936,0.22917372,0.000317936
2002-01-27,0.082366236,0.000310425,0.000310425,0.020349815
2002-01-28,0.107870258,0.000145047,0.000145047,0.487987936
2002-01-30,0.285697162,0.000352851,0.043040931,0.115458958
2002-01-31,0.001543335,0.000771668,0.608578801,0.210060582
2002-02-01,0.582472682,0.014260802,0.000270242,0.033812832
2002-02-02,0.000410992,0.089770548,0.116695687,0.060361668
2002-02-04,0.03042371,0.000647043,0.459309965,0.000647043
2002-02-06,0.113283969,0.573508084,0.974250317,0.000871876
2002-02-07,0.000593154,0.000296577,0.062268212,0.0136437
2002-02-08,0.000533729,0.000266864,0.000266864,0.000266864
2002-02-09,0.111996293,0.027867306,0.0004997,0.0004997
2002-02-11,0.000212522,0.000106261,0.000106261,0.000106261
2002-02-12,0.020079659,0.000865153,0.059063565,0.05802929
2002-02-13,0.408219874,0.055489365,0.848035514,0.001067229
2002-02-14,1.12187624,0.914888442,4.515034199,0.125726089
2002-02-15,0.731914699,1.659657359,2.77177906,0.083195798
2002-02-17,0.234076351,0.077306651,0.144197971,0.053853069
2002-02-18,0.592451155,0.240254253,0.776344121,0.045275357
2002-02-19,0.000698433,0.296368122,0.586143017,0.008985421
2002-02-20,0.474321425,0.142822191,0.936482131,0.024359817
2002-02-22,0.309477627,0.123963065,0.000615724,0.000615724
2002-02-25,0.000261764,0.065080255,0.000130882,0.08855278
2002-02-26,0.00090998,0.00045499,0.265148908,0.025824862
2002-02-28,0.154782087,0.223528981,0.540067077,0.024747748
2002-03-01,0.005444654,0.343136936,0.398854613,0.055747423
2002-03-03,0.683087647,0.788920105,0.286524892,0.001058817
2002-03-04,0.192479655,0.919504762,0.99437952,0.001339534
2002-03-05,0.365597874,0.721743166,0.443595618,0.085557349
2002-03-06,0.095248342,0.017190274,0.235532001,0.135758176
2002-03-07,0.856337309,0.825440407,0.591825306,0.001133265
2002-03-08,0.00098317,0.157083631,0.124072559,0.000491585
2002-03-11,0.000743485,0.000371743,0.232234597,0.031014558
2002-03-12,0.237673193,0.000116032,0.000116032,0.000116032
2002-03-13,0.028138869,0.000141423,0.17361857,0.000141423
2002-03-14,0.00046018,0.00023009,0.00023009,0.131445989
2002-03-15,0.001014396,0.000507198,0.000507198,0.137917578
2002-03-16,0.000372356,0.236362442,0.268841416,0.000186178
2002-03-18,0.000567689,0.000283845,0.057890464,0.000283845
2002-03-19,0.064805523,0.079268023,0.579811573,0.015346737
2002-03-20,0.066319346,0.548676908,1.004988313,0.052472718
2002-03-21,0.211307853,0.000155858,0.350491822,0.019256685
2002-03-22,0.271132708,0.640973568,0.3418037,0.059405088
2002-03-25,0.246946901,0.452665955,0.552620888,0.000390325
2002-03-26,0.07753098,0.114921123,0.549613297,0.00039984
2002-03-27,0.032594878,0.000513,0.149539575,0.000513
2002-03-28,0.237774223,0.063391812,0.686309874,0.028395923
2002-03-29,0.249649256,0.000320432,0.000320432,0.000320432
2002-04-02,0.002568836,0.041845649,0.35512203,0.230145842
2002-04-03,0.001057288,0.021337409,0.286496311,0.150820464
2002-04-05,0.184065178,0.000191665,0.000191665,0.000191665
2002-04-08,0.314484835,0.074591555,0.200658023,0.221233726
2002-04-09,0.002161562,0.393802375,0.820504427,0.001080781
2002-04-10,0.01408986,0.00075577,0.164006785,0.00075577
2002-04-11,0.462640852,0.126466334,0.175724715,0.000280684
2002-04-12,0.000654206,0.000327103,0.064906672,0.000327103
2002-04-13,0.000835795,0.287060678,0.268437505,0.102171443
2002-04-14,0.199516222,0.53943634,0.532567143,0.265012801
2002-04-15,0.171191946,0.505743086,0.255652666,0.000654538
2002-04-16,0.815470457,0.000581404,0.196784183,0.137913957
2002-04-17,0.47568807,0.27728349,0.041995861,0.040144037
2002-04-18,1.083732843,0.358694285,0.135495365,0.093121767
2002-04-19,0.338926792,0.160440311,0.376557857,0.000414166
2002-04-21,0.365622014,0.022965854,0.371622354,0.017587546
2002-04-22,1.642180681,0.973037362,1.766358018,0.164771184
2002-04-23,0.550494313,0.311995804,1.521355152,0.180079386
2002-04-24,0.000435177,0.000217588,0.000217588,0.000217588
2002-04-25,0.318467885,0.092917092,0.645849764,0.059931654
2002-04-26,0.071970582,0.000292198,0.142062664,0.000292198
2002-04-28,0.000667096,0.044429611,0.577857375,0.03665375
2002-04-29,0.000941694,0.250670999,1.037555337,0.000470847
2002-04-30,0.361231983,0.46899417,0.802576184,0.001212815
2002-05-01,0.072465286,0.446130931,0.263166755,0.047607131
2002-05-02,0.000349745,0.049659036,0.070479356,0.000174872
2002-05-03,0.027143249,0.073574312,0.367746592,0.207991868
2002-05-04,0.027572824,0.072710603,0.144121185,0.000858631
2002-05-06,0.475579143,0.230197906,0.470236093,0.000779879
2002-05-07,0.097447984,0.134732261,0.310670614,0.000274768
2002-05-08,0.200308949,0.256500602,0.086478047,0.000473971
2002-05-09,0.00055587,0.000277935,0.143402994,0.000277935
2002-05-10,0.001893181,0.023412708,0.254344404,0.00094659
2002-05-13,0.002123751,0.122519575,0.499084443,0.014966
2002-05-14,0.528527796,0.069349021,0.523175776,0.031228436
2002-05-15,0.132413954,0.219844088,0.911713958,0.407262892
2002-05-16,0.039301548,0.358037144,0.142521888,0.205750152
2002-05-17,0.000547188,0.023714993,0.000273594,0.004333463
2002-05-18,0.000442886,0.006027093,0.000221443,0.000221443
2002-05-19,0.001592585,0.000796293,0.073265612,0.357093334
2002-05-20,0.337156028,0.000289196,0.170011565,0.000289196
2002-05-21,0.177544847,0.446484387,0.828864276,0.091323622
2002-05-22,0.325773805,0.1426972,0.50038296,0.185605317
2002-05-23,0.456179768,0.130070671,0.489724994,0.079328366
2002-05-24,0.110396132,0.087899506,0.241315961,0.000219234
2002-05-25,0.00022067,0.020543342,0.000110335,0.017808495
2002-05-26,0.000212494,0.027700366,0.000106247,0.011370589
2002-05-27,0.081047647,0.501090586,0.177200198,0.054137561
2002-05-28,0.001444997,0.01495221,0.000722499,0.000722499
2002-05-29,0.128715709,0.33938238,0.300218463,0.059477307
2002-05-30,0.000198207,9.91033E-05,0.05054193,0.012743081
2002-05-31,0.118251182,1.086742401,0.409440339,0.057847161
2002-06-03,0.387417257,0.12251576,0.553946316,0.039485935
2002-06-04,0.274588168,1.203866005,1.861223102,0.221769542
2002-06-05,0.288857549,0.38927561,0.239218563,0.000364725
2002-06-06,0.562290847,0.46166718,0.434863478,0.269453973
2002-06-07,0.037091434,0.000306633,0.07250572,0.010166601
2002-06-08,0.332676321,0.154733375,0.24467127,0.000465839
2002-06-11,0.292474449,0.552133799,0.018688347,0.014128814
2002-06-12,0.530582309,0.049637757,0.239263311,0.212185949
2002-06-13,0.000223031,0.11823564,0.000111516,0.000111516
2002-06-14,0.00738678,0.282412052,0.044472061,0.039538704
2002-06-15,0.011254066,0.000274513,0.02919187,0.277438134
2002-06-16,0.000201882,0.000100941,0.000100941,0.040680688
2002-06-17,0.000793484,0.020694062,0.245151728,0.000396742
2002-06-18,0.043912366,0.090865403,0.111902282,0.000212959
2002-06-19,0.58360827,0.000234063,0.17660147,0.000234063
2002-06-20,0.20393388,0.047476403,0.433804184,0.1209023
2002-06-21,0.253500789,0.00022121,0.406121135,0.045613091
2002-06-22,0.000931009,0.084086075,0.272003651,0.000465504
2002-06-24,0.653036416,0.000542374,0.128502607,0.45038566
2002-06-25,0.267608017,0.349630237,0.074147455,0.406772256
2002-06-26,0.199308574,0.000634732,0.47711581,0.119503602
2002-06-27,0.779635906,0.056013439,0.237165049,0.03677278
2002-06-28,0.127185032,0.052018844,0.631949365,0.324448258
2002-07-01,0.422117531,0.000489658,0.625925481,0.060534064
2002-07-02,0.474383771,0.094857179,0.449461818,0.429798186
2002-07-03,0.36299938,0.000753545,0.182285517,0.354153574
2002-07-04,0.122940794,0.109411314,0.219081149,0.513213992
2002-07-05,0.001160323,0.000580161,0.000580161,0.42299661
2002-07-07,0.000392361,0.019590704,0.072519481,0.081662536
2002-07-08,0.000440344,0.139538109,0.000220172,0.038613196
2002-07-09,0.361605585,0.031760812,0.573639512,0.920113921
2002-07-10,0.372431755,0.010665601,0.240285337,0.109872833
2002-07-11,0.016672244,0.298628271,0.177468449,0.000296889
2002-07-12,0.018930614,0.000412696,0.000412696,0.447824627
2002-07-13,0.000295444,0.000147722,0.000147722,0.043562826
2002-07-15,0.000800592,0.000400296,0.000400296,0.432102531
2002-07-17,0.788102329,0.467288077,0.75622189,0.000637015
2002-07-18,0.349145979,0.000492637,0.000492637,0.000492637
2002-07-19,0.000771772,0.260035783,0.048464771,0.000385886
2002-07-20,0.285836637,0.207415849,0.190914139,0.00027051
2002-07-21,0.046658367,0.274113387,0.651192367,0.048773017
2002-07-22,0.600554347,0.036493257,0.707034945,0.017009133
2002-07-23,0.830302596,0.365364969,0.517492175,0.045057237
2002-07-24,0.730762064,0.312796324,0.731478751,0.029473297
2002-07-25,0.882355332,0.260463297,0.295609355,0.048947074
2002-07-26,0.000800324,0.052219275,0.178007275,0.000400162
2002-07-27,0.4200221,0.115598433,0.054103833,0.000299504
2002-07-28,0.039956611,0.107782185,0.000204346,0.000204346
2002-07-29,0.0510244,0.989580631,0.241910994,0.064083956
2002-07-30,0.232549846,1.3267349,0.298387736,0.138680398
2002-07-31,0.139098406,0.212732747,0.111793026,0.000660474
2002-08-01,0.080187902,0.00077414,0.086823285,0.00077414
2002-08-02,0.082584895,0.455817342,0.313343585,0.04254017
2002-08-06,0.000593006,0.162363634,0.000296503,0.061793294
2002-08-07,0.00058435,0.161263406,0.000292175,0.058869358
2002-08-08,0.003223597,0.553642154,0.917382121,0.054918654
2002-08-09,0.131419539,0.052595209,0.270064831,1.050435662
2002-08-12,0.001332872,0.073592097,0.073105969,0.101044729
2002-08-13,0.323067605,0.660704136,0.385256201,0.996347845
2002-08-14,0.671505511,0.124424979,0.348168075,0.339560717
2002-08-15,0.047058593,0.687198162,0.198219001,0.048247572
2002-08-16,0.000237528,0.034872673,0.000118764,0.207756341
2002-08-17,0.000363867,0.171780303,0.078546084,0.000181934
2002-08-19,0.507524729,0.119662195,0.325740218,0.857492447
2002-08-20,0.19170025,0.522536874,0.44665879,0.132433161
2002-08-21,0.115061879,1.133524656,0.32737866,0.234383479
2002-08-22,0.082593307,0.989989519,0.544330001,0.058339607
2002-08-23,0.051688194,1.280026436,0.103965148,0.167500347
2002-08-24,0.000597766,0.454651952,0.000298883,0.021539643
2002-08-25,0.001032921,0.743950844,0.088022813,0.00051646
2002-08-26,0.063824654,1.068773031,0.205612347,0.45970574
2002-08-27,0.926882207,1.440247536,0.529226065,0.651524425
2002-08-28,0.213104084,2.019699335,1.080322981,0.393048614
2002-08-29,0.399032712,1.337083578,0.345946938,0.182644695
2002-08-30,0.096011087,0.675360978,0.532316625,0.02153679
2002-08-31,0.13818197,0.53000325,0.080258772,0.011881111
2002-09-01,0.195023105,0.569096744,0.074052997,0.073398344
2002-09-02,0.328253537,2.984746456,1.177238107,0.382539332
2002-09-03,0.302190095,2.553281784,0.766050816,0.112532206
2002-09-04,0.408012331,1.587209702,0.801243663,0.242740035
2002-09-05,0.027350606,0.131860912,0.360062718,0.26434961
2002-09-06,0.066882797,0.000509342,0.120193839,0.032366347
2002-09-09,0.00079115,0.000395575,0.096601442,0.000395575
2002-09-11,0.000267085,0.000133542,0.122344308,0.293605775
2002-09-12,0.408405781,0.073200747,0.158252835,0.144199967
2002-09-13,0.001121979,0.004986045,0.076464906,0.005953265
2002-09-14,0.03397119,0.122867562,0.136496708,0.08440388
2002-09-16,0.000637852,0.000318926,0.057232894,0.000318926
2002-09-17,0.000479464,0.030698972,0.399814516,0.000239732
2002-09-18,0.00105247,0.000526235,0.000526235,0.267749697
2002-09-19,1.043285847,0.10249871,0.503370881,0.000860024
2002-09-21,0.077781923,0.193050206,0.165379733,0.036111936
2002-09-22,0.437727839,0.000300483,0.000300483,0.033254351
2002-09-23,0.547855079,0.029501764,0.000568613,0.592290163
2002-09-24,0.616590917,0.052182499,0.379304051,0.010294544
2002-09-25,0.66882205,0.087956667,0.795657992,0.049644828
2002-09-26,0.000437369,0.019163635,0.053938687,0.028945714
2002-09-27,0.093279414,0.000320667,0.07076329,0.037054658
2002-09-30,0.384974658,0.000141672,0.000141672,0.000141672
2002-10-01,0.09025649,0.000165416,0.031677227,0.000165416
2002-10-02,0.375908673,0.0856959,0.700561643,0.016523981
2002-10-03,0.548453212,0.169091344,0.159070879,0.018478369
2002-10-06,0.063182592,0.000113437,0.074101172,0.008217075
2002-10-07,0.06485194,0.000846807,0.516403854,0.000846807
2002-10-08,0.582790494,0.000385388,0.382774085,0.012183219
2002-10-09,0.441592216,0.383993775,0.071980879,0.014350205
2002-10-10,0.492845356,0.029701019,0.500836968,0.000744941
2002-10-11,0.000834178,0.000417089,0.025791461,0.000417089
2002-10-14,0.000172615,8.63076E-05,0.043005966,8.63076E-05
2002-10-15,1.099321723,0.000653869,0.40229851,0.000653869
2002-10-16,0.923534155,0.082723662,0.369711101,0.017867766
2002-10-17,0.175375015,0.302211732,1.726386309,0.001218703
2002-10-18,0.043656684,0.083005309,0.236035004,0.000134823
2002-10-19,0.000345224,0.000172612,0.000172612,0.149496004
2002-10-20,0.000320417,0.000160208,0.007653527,0.000160208
2002-10-23,0.028499639,0.525556326,0.415264934,0.000720307
2002-10-24,0.116268046,0.559504986,0.910970032,0.000727158
2002-10-25,0.04691007,0.172906846,0.138740867,0.040565126
2002-10-26,0.000450196,0.268771529,0.076055579,0.102463193
2002-10-27,0.043938316,0.000153432,0.267792732,0.000153432
2002-10-28,0.156261683,0.65561831,0.566406488,0.000788535
2002-10-29,0.094301566,0.097549967,0.273911536,0.050552085
2002-10-30,0.002432883,1.543409228,0.728601635,0.155356601
2002-11-01,0.289387852,1.112200737,1.121763229,0.001112746
2002-11-02,0.030258521,0.556634247,0.173877448,0.000157651
2002-11-03,0.000168221,0.020964608,0.023708006,0.090606265
2002-11-04,0.000708905,0.021242665,0.155763581,0.090828814
2002-11-05,0.0012312,0.0006156,0.196706608,0.0006156
2002-11-06,0.21345216,0.295056999,0.566143394,0.148382127
2002-11-07,0.302401006,0.43039006,0.154257581,0.000411062
2002-11-08,0.043675642,0.065147154,0.127104655,0.000333367
2002-11-10,0.001111835,0.000555917,0.000555917,0.000555917
2002-11-13,0.230101347,0.30799979,0.92129463,0.001358477
2002-11-14,0.254312426,0.078499146,0.525929093,0.000485367
2002-11-15,0.315108031,0.00107565,0.480746329,0.00107565
2002-11-18,0.245699793,0.000822236,0.93421042,0.104182005
2002-11-19,0.055938344,0.000930821,0.070441976,0.161812797
2002-11-20,0.123829275,0.057541117,0.347043127,0.000155158
2002-11-21,0.250324517,0.146853775,2.187028885,0.002457847
2002-11-22,0.096185863,0.000131836,0.000131836,0.000131836
2002-11-25,0.189629689,0.088583261,0.245803505,0.443232685
2002-11-26,0.169144422,0.000417184,0.000417184,0.028045988
2002-11-27,0.097707927,0.131094933,0.379917532,0.000367148
2002-11-28,0.126892015,0.050123069,0.3319529,0.000795204
2002-11-29,0.000698109,0.000349055,0.056641359,0.0347092
2002-12-01,0.021936616,0.0001062,0.039513126,0.0001062
2002-12-02,0.142085329,0.147035316,0.253816009,0.000497966
2002-12-03,0.410876632,0.115792632,0.278669477,0.000339577
2002-12-04,0.217985064,0.000583025,0.560614824,0.022787608
2002-12-05,1.124296665,0.090195887,0.448783159,0.000650869
2002-12-06,0.042126071,0.51168108,1.287609816,0.028882414
2002-12-09,0.740191758,0.219640538,0.913473964,0.016765878
2002-12-10,0.298232377,0.332550764,0.258004755,0.001387448
2002-12-11,0.181125253,0.130924314,0.551315844,0.09694124
2002-12-12,0.488068521,0.000880977,0.301280618,0.000880977
2002-12-13,0.035983507,0.000114757,0.031442866,0.000114757
2002-12-16,1.121155024,0.002677248,0.322320879,0.000965564
